,fluxes,equ,ec-code,kcat_MW,E
rxn11749_reverse,0.0,cpd16329_c0 + nh4_c --> cpd16439_c0 + h2o_c + h_c,,247.2806973,0.0
rxn11759_reverse,0.0,5flurimp_c + h_c + ppi_c --> 5flura_c + prpp_c,,133.4390585,0.0
rxn11809_reverse_num1,0.0,cpd16365_c0 + nad_c --> cpd04806_c0 + h_c + nadh_c,,193.6810079,0.0
rxn11834_reverse_num1,0.0,cpd16396_c0 + h_c + nadh_c --> cpd16395_c0 + nad_c,,,
rxn11838_reverse_num1,0.0,cpd16402_c0 + h_c + nadh_c --> cpd16401_c0 + nad_c,,,
rxn12154_reverse,0.0,cpd12076_c0 + cyan_c --> cpd00542_c0 + gthrd_c,,918.6123463,0.0
rxn12510_reverse,0.0,4ppan_c + adp_c + h_c --> atp_c + pnto__R_c,,201.9947785,0.0
rxn12568_reverse,0.0,cpd11587_c0 + 2.0 h_c --> cpd11587_e0 + 2.0 h_e,,,
rxn12636_reverse_num1,0.0,ala__L_c + met__L_c --> cpd11590_c0 + h2o_c + h_c,,1097.796468,0.0
rxn13116_reverse,0.0029803452183743656,h_p + so4_p --> h_c + so4_c,,,
rxn13438_reverse,0.0,cmp_c + h_c + ptd1ino160_c --> cdpdhdecg_c + inost_c,,,
rxn13822_reverse,0.0,dad_5_e --> dad_5_c,,,
rxn14054_reverse_num1,0.0,cpd04017_c0 + h_c + nadh_c --> cpd04015_c0 + nad_c,,,
rxn14089_reverse_num1,0.0,cpd15064_c0 + h_c + nadh_c --> cpd04016_c0 + nad_c,,,
rxn14090_reverse,0.0,cpd18036_c0 + h_c + ppi_c --> cpd18007_c0 + dmpp_c,,303.5429165,0.0
rxn14138_reverse,0.0,coa_c + cpd03232_c0 --> dgcholcoa_c + ppcoa_c,,1254.401723,0.0
rxn14293_reverse,0.0,cpd08707_c0 + nh4_c --> cpd02616_c0,,,
rxn14294_reverse,0.0,cpd06559_c0 + h_c + ppi_c --> frdp_c,,41.07430356,0.0
rxn27697_reverse,0.0,glu__L_c + pyr_c --> akg_c + ala__L_c,,211.2370464,0.0
rxn30415_reverse_num1,0.0,ind3ac_c + nh4_c --> 2.0 h2o_c + ind3acnl_c,,173.5322487,0.0
rxn44566_reverse,0.0,cpd32729_c0 --> cpd34449_c0,,,
THGC_reverse,0.0,thbhet_c0 --> thbhga_c0,,,
ACTNtex_reverse,0.0,cpd01221_e0 --> cpd01221_p0,,,
EX_ca2_e_reverse,1.5092210376592698e-05, --> ca2_e,,,
EX_cd2_e_reverse,0.0, --> cd2_e,,,
EX_cl_e_reverse,1.706335097020692e-05, --> cl_e,,,
EX_cobalt2_e_reverse,0.0, --> cobalt2_e,,,
EX_cu2_e_reverse,0.0, --> cu2_e,,,
EX_fe2_e_reverse,1.0832661029617383e-05, --> fe2_e,,,
EX_fe3_e_reverse,0.0, --> fe3_e,,,
EX_glc_D_e_reverse,0.0, --> glc__D_e,,,
EX_h_e_reverse,0.0, --> h_e,,,
EX_h2o_e_reverse,0.0, --> h2o_e,,,
EX_hg2_e_reverse,0.0, --> hg2_e,,,
EX_k_e_reverse,1.547127198050625e-05, --> k_e,,,
EX_mg2_e_reverse,2.4887710014146588e-05, --> mg2_e,,,
EX_mn2_e_reverse,0.0, --> mn2_e,,,
EX_mobd_e_reverse,3.6677911963536105e-06, --> mobd_e,,,
EX_na1_e_reverse,0.0, --> na1_e,,,
EX_nh4_e_reverse,0.2901974140796201, --> nh4_e,,,
EX_Pb_e_reverse,0.0, --> cpd04097_e0,,,
EX_pi_e_reverse,0.040801675152385204, --> pi_e,,,
EX_so4_e_reverse,0.002980345218374366, --> so4_e,,,
EX_thm_e_reverse,1.4291926668562225e-06, --> thm_e,,,
EX_zn2_e_reverse,0.0, --> zn2_e,,,
rxn08525_reverse,0.0,for_e --> for_p,,,
rxn08526_reverse,0.0,for_p --> for_c,,,
RXN-23382_reverse,0.0,cpd35301_c0 + h_c + nadh_c --> nad_c + sbt__D_c,,,
rxn08100_reverse,0.0,LalaLglu_c --> LalaDglu_c,,,
CYOR_Q10_reverse,0.0,2.0 focytc_c + 2.0 h_c + q10_c --> cpd25915_c0 + 2.0 ficytc_c,,,
LIPOS_reverse,0.0,cpd24604_c0 + 2.0 dad_5_c + 2.0 fe2_c + lipopb_c0 + 2.0 met__L_c + nadh_c --> 2.0 amet_c + cpd24682_c0 + h_c + nad_c + octapb_c0,,1025.331497,0.0
NMNtex_reverse,0.0,nmn_p --> nmn_e,,,
rxn01352_reverse_num1,0.0,dgsn_c + h_c + pppi_c --> dgtp_c + h2o_c,,,
rxn09016_reverse_num1,0.0,gsn_c + h_c + pppi_c --> gtp_c + h2o_c,,,
rxn00505_reverse,0.0,akg_c + co2_c + nadh_c --> icit_c + nad_c,,262.4288403,0.0
rxn00001_num2,0.0,h2o_c + ppi_c --> h_c + 2.0 pi_c,,,
rxn00011_num2,0.0,h_c + pyr_c + thmpp_c --> 2ahethmpp_c + co2_c,1.2.4.1,231.1694753,0.0
rxn00011_num3,0.061116718168349515,h_c + pyr_c + thmpp_c --> 2ahethmpp_c + co2_c,1.2.4.1,,
rxn00011_num4,0.0,h_c + pyr_c + thmpp_c --> 2ahethmpp_c + co2_c,1.2.4.1,1010.360585,0.0
rxn00055_num2,0.0,3.0 amet_c --> 3.0 5mta_c + cpd03158_c0 + 4.0 h_c,2.5.1.43,,
rxn00097_num2,0.0,amp_c + atp_c + h_c --> 2.0 adp_c,,,
rxn00141_num2,0.0003869881623373374,ahcys_c + h2o_c --> adn_c + hcys__L_c,3.3.1.1,,
rxn00141_num3,0.0,ahcys_c + h2o_c --> adn_c + hcys__L_c,3.3.1.1,,
rxn00157_reverse_num2,0.08080292815028005,coa_c + pyr_c --> accoa_c + for_c,2.3.1.54,428.5681586,0.00018854160424385772
rxn00192_num2,0.0,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,2.3.1.1,,
rxn00193_num2,0.0,glu__L_c --> glu__D_c,5.1.1.3,,
rxn00256_num2,0.0,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,,160.8725235,0.0
rxn00259_num2,0.0,cpd00442_c0 --> accoa_c + oaa_c,4.1.3.34,,
rxn00260_num2,0.0,akg_c + asp__L_c --> glu__L_c + oaa_c,,,
rxn00260_num3,0.0,akg_c + asp__L_c --> glu__L_c + oaa_c,,370.0707075,0.0
rxn00260_num4,0.0,akg_c + asp__L_c --> glu__L_c + oaa_c,,,
rxn00260_num5,0.0,akg_c + asp__L_c --> glu__L_c + oaa_c,,235.6336317,0.0
rxn00283_num2,0.0,ala__L_c --> ala__D_c,5.1.1.1,,
rxn00283_num3,0.0,ala__L_c --> ala__D_c,5.1.1.1,,
rxn00300_num2,0.0,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 3.0 h_c + ppi_c,3.5.4.25,,
rxn00314_num2,0.0,cpd02490_c0 + h2o_c + nadp_c --> h_c + lys__L_c + nadph_c + pyr_c,1.5.1.16,538.3347083,0.0
rxn00337_num2,0.0,asp__L_c + atp_c --> 4pasp_c + adp_c,2.7.2.4,628.1586985,0.0
rxn00379_num2,0.0,atp_c + so4_c --> aps_c + ppi_c,2.7.7.4,,
rxn00410_num2,0.0,atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2.0 h_c + pi_c,,,
rxn00412_num2,0.0,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,6.3.4.2,86.2541776,0.0
rxn00420_num2,0.04749202490460167,h2o_c + pser__L_c --> pi_c + ser__L_c,,,
rxn00470_num2,0.0,h_c + orn__L_c --> co2_c + ptrc_c,4.1.1.17,171.1432726,0.0
rxn00474_num2,0.0,indole_c + ser__L_c --> h2o_c + trp__L_c,4.2.1.122,60.46169509,0.0
rxn00493_num2,0.0,akg_c + phe__L_c --> glu__L_c + phpyr_c,,,
rxn00493_num3,0.0,akg_c + phe__L_c --> glu__L_c + phpyr_c,,424.2645327,0.0
rxn00493_num4,0.0,akg_c + phe__L_c --> glu__L_c + phpyr_c,,1368.79945,0.0
rxn00500_num2,0.0,lac__D_c + nad_c --> h_c + nadh_c + pyr_c,1.1.1.28,133.688232,0.0
rxn00527_num2,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,,2013.139087,0.0
rxn00527_num3,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,,,
rxn00527_num4,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,,1037.465581,0.0
rxn00527_num5,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,,608.4780383,0.0
rxn00527_num6,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,,660.1543339,0.0
rxn00527_num7,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,,841.2504214,0.0
rxn00527_num8,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,,608.5632155,0.0
rxn00527_num9,0.0,akg_c + tyr__L_c --> 34hpp_c + glu__L_c,,,
rxn00543_num2,0.0,etoh_c + nad_c --> acald_c + h_c + nadh_c,1.1.1.1,,
rxn00543_num3,0.0,etoh_c + nad_c --> acald_c + h_c + nadh_c,1.1.1.1,,
rxn00547_num2,0.0,atp_c + fru_c --> adp_c + f6p_c + h_c,,,
rxn00649_num2,0.0,acser_c + h2s_c --> ac_c + cys__L_c + h_c,2.5.1.47,,
rxn00650_num2,0.0,cgly_c + h2o_c --> cys__L_c + gly_c,3.4.13.18,,
rxn00650_num3,0.0,cgly_c + h2o_c --> cys__L_c + gly_c,3.4.13.18,,
rxn00650_num4,0.0,cgly_c + h2o_c --> cys__L_c + gly_c,3.4.13.18,,
rxn00693_num2,0.002761525111189384,5mthf_c + hcys__L_c --> met__L_c + thf_c,,,
rxn00704_num2,0.0,g6p_c --> g1p_c,,,
rxn00763_num2,0.0,glyc_c + nad_c --> glyald_c + h_c + nadh_c,,,
rxn00763_num3,0.0,glyc_c + nad_c --> glyald_c + h_c + nadh_c,,,
rxn00776_num2,0.0,r5p_c + ura_c --> h2o_c + psd5p_c,4.2.1.70,,
rxn00789_num2,0.002388528204611434,atp_c + prpp_c --> h_c + ppi_c + prbatp_c,2.4.2.17,,
rxn00790_num2,0.006632638761567247,gln__L_c + h2o_c + prpp_c --> glu__L_c + h_c + ppi_c + pram_c,2.4.2.14,,
rxn00881_num2,0.0,h2o_c + mi1p__D_c --> inost_c + pi_c,,,
rxn00882_num2,0.0,h2o_c + mi4p__D_c --> inost_c + pi_c,,,
rxn00883_num2,0.0,h2o_c + mi3p__D_c --> inost_c + pi_c,,,
rxn00912_num2,0.034612460497437075,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,,,
rxn00912_num3,0.0,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,,,
rxn00931_reverse_num2,0.006475622754004687,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,1.5.1.2,,
rxn00980_num2,0.0,2pglyc_c + h2o_c --> glyclt_c + pi_c,3.1.3.18,,
rxn01101_num2,0.0,3pg_c + nad_c --> 3php_c + h_c + nadh_c,1.1.1.95,,
rxn01101_num3,0.0,3pg_c + nad_c --> 3php_c + h_c + nadh_c,1.1.1.95,,
rxn01127_num2,0.0,atp_c + damp_c + h_c --> adp_c + dadp_c,"2.7.4.11,2.7.4.13",,
rxn01137_num2,7.88513542007005e-05,adn_c + h2o_c + h_c --> ins_c + nh4_c,3.5.4.4,,
rxn01225_num2,0.0,gua_c + h2o_c + h_c --> nh4_c + xan_c,3.5.4.3,,
rxn01225_num3,0.0,gua_c + h2o_c + h_c --> nh4_c + xan_c,3.5.4.3,,
rxn01257_num2,1.3641599203779055e-06,chor_c + gln__L_c --> 4adcho_c + glu__L_c,2.6.1.85,,
rxn01257_num3,0.0,chor_c + gln__L_c --> 4adcho_c + glu__L_c,2.6.1.85,,
rxn01270_num2,0.0,Largn_c + oaa_c --> asp__L_c + pphn_c,2.6.1.78,,
rxn01270_num3,0.0,Largn_c + oaa_c --> asp__L_c + pphn_c,2.6.1.78,,
rxn01270_num4,0.0,Largn_c + oaa_c --> asp__L_c + pphn_c,2.6.1.78,,
rxn01303_num2,0.0,accoa_c + hom__L_c --> achms_c + coa_c,2.3.1.31,,
rxn01362_num2,0.01813293574380432,orot_c + prpp_c --> h_c + orot5p_c + ppi_c,2.4.2.10,,
rxn01368_num2,0.0,cytd_c + h2o_c + h_c --> nh4_c + uri_c,3.5.4.5,,
rxn01465_num2,0.0,dhor__S_c + h2o_c --> cbasp_c + h_c,3.5.2.3,,
rxn01486_num2,0.0,frdp_c + ipdp_c --> ggdp_c + h_c + ppi_c,2.5.1.29,,
rxn01486_num3,0.0,frdp_c + ipdp_c --> ggdp_c + h_c + ppi_c,2.5.1.29,,
rxn01489_num2,0.0,2.0 ggdp_c --> h_c + ppi_c + prephytedp_c,,,
rxn01519_num2,0.0,dutp_c + h2o_c --> dump_c + 2.0 h_c + ppi_c,,,
rxn01521_num2,0.0,dump_c + h2o_c --> duri_c + pi_c,,,
rxn01530_num2,0.0,nad_c + retinol_c --> h_c + nadh_c + retinal_c,1.1.1.105,,
rxn01530_num3,0.0,nad_c + retinol_c --> h_c + nadh_c + retinal_c,1.1.1.105,,
rxn01607_num2,0.0,atp_c + mev__R_c --> 5pmev_c + adp_c + h_c,2.7.1.36,,
rxn01626_num2,0.0,56dura_c + h2o_c --> cala_c + h_c,3.5.2.2,,
rxn01644_num2,0.007606508311271432,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,4.3.3.7,,
rxn01682_num2,0.0,3ig3p_c --> g3p_c + indole_c,4.1.2.8,,
rxn01791_num2,7.912761387104422e-07,ala_B_c + atp_c + pant__R_c --> amp_c + 2.0 h_c + pnto__R_c + ppi_c,6.3.2.1,,
rxn01800_num2,0.0,dcyt_c + h2o_c + h_c --> duri_c + nh4_c,3.5.4.5,,
rxn01834_num2,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,,
rxn01834_num3,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,,
rxn01858_num2,0.0,dad_2_c + h2o_c + h_c --> din_c + nh4_c,3.5.4.4,,
rxn01964_num2,0.0015244144069984998,3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,4.2.1.20,,
rxn02015_num2,0.0,h2o_c + tchola_c --> cholate_c + taur_c,3.5.1.74,,
rxn02056_num2,0.0,2.0 h_c + sheme_c --> fe2_c + scl_c,4.99.1.4,,
rxn02090_num2,0.0,crtn_c + h2o_c + h_c --> cpd01679_c0 + nh4_c,3.5.4.21,,
rxn02177_num2,0.0,h2o_c + ichor_c --> 23ddhb_c + pyr_c,3.3.2.1,,
rxn02177_num3,0.0,h2o_c + ichor_c --> 23ddhb_c + pyr_c,3.3.2.1,,
rxn02185_num2,0.0,cpd00668_c0 + thmpp_c --> 2ahethmpp_c + pyr_c,,,
rxn02190_num2,0.0,56dthm_c + h2o_c --> 3uib_c + h_c,3.5.2.2,,
rxn02230_num2,0.0,cyan_c + mercppyr_c --> h_c + pyr_c + tcynt_c,2.8.1.2,,
rxn02297_num2,0.0,ala__L_c + h_c + pmcoa_c --> 8aonn_c + co2_c + coa_c,2.3.1.47,,
rxn02305_num2,0.0,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,2.5.1.3,,
rxn02320_num2,0.0,akg_c + hisp_c --> glu__L_c + imacp_c,2.6.1.9,,
rxn02320_num3,0.0,akg_c + hisp_c --> glu__L_c + imacp_c,2.6.1.9,,
rxn02320_num4,0.0,akg_c + hisp_c --> glu__L_c + imacp_c,2.6.1.9,,
rxn02339_num2,0.0,4hglu_c + akg_c --> 4h2oglt_c + glu__L_c,,,
rxn02339_num3,0.0,4hglu_c + akg_c --> 4h2oglt_c + glu__L_c,,,
rxn02339_num4,0.0,4hglu_c + akg_c --> 4h2oglt_c + glu__L_c,,,
rxn02339_num5,0.0,4hglu_c + akg_c --> 4h2oglt_c + glu__L_c,,,
rxn02405_num2,0.0,ctp_c + kdo_c --> ckdo_c + h_c + ppi_c,2.7.7.38,,
rxn02418_num2,0.0,h2o_c + minohp_c --> mi12356p_c + pi_c,,,
rxn02421_num2,0.0,cpd00888_c0 + ctp_c --> cpd02200_c0 + ppi_c,2.7.7.57,,
rxn02475_num2,2.1004513450445214e-06,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,3.5.4.26,,
rxn02789_num2,0.0,3c3hmp_c --> 2ippm_c + h2o_c,,,
rxn02789_num3,0.0,3c3hmp_c --> 2ippm_c + h2o_c,,,
rxn02795_num2,0.0,cpd03247_c0 + h2o_c --> cpd01663_c0 + gly_c,,,
rxn02796_num2,0.0,h2o_c + tdchola_c --> cpd01663_c0 + taur_c,3.5.1.74,,
rxn02811_num2,0.0,3c2hmp_c --> 2ippm_c + h2o_c,,,
rxn02811_num3,0.0,3c2hmp_c --> 2ippm_c + h2o_c,,,
rxn02819_num2,0.0,amet_c + cpd02787_c0 --> ahcys_c + cpd01736_c0 + h_c,2.1.1.99,,
rxn02938_num2,0.0,5aizc_c + h_c --> air_c + co2_c,4.1.1.21,,
rxn02945_num2,0.0,prephytedp_c --> cpd03211_c0 + h_c + ppi_c,,,
rxn02962_num2,0.0,2ameph_c + h2o2_c --> etha_c + h_c + pi_c,,,
rxn03002_num2,0.0,cpd02688_c0 + h2o_c --> cpd02380_c0 + pi_c,3.1.3.14,,
rxn03094_num2,0.0,cpd03245_c0 + h2o_c --> cpd02733_c0 + gly_c,,,
rxn03095_num2,0.0,cpd03244_c0 + h2o_c --> cpd02733_c0 + taur_c,,,
rxn03147_num2,0.006632638761567248,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + 2.0 h_c + pi_c,6.3.2.6,,
rxn03194_num2,0.011010130876632447,2ahethmpp_c + 2obut_c --> 2ahbut_c + thmpp_c,,,
rxn03194_num3,0.0,2ahethmpp_c + 2obut_c --> 2ahbut_c + thmpp_c,,,
rxn03282_num2,0.0,nad_c + xol7ah3_c --> h_c + nadh_c + xol7ah2al_c,,,
rxn03282_num3,0.0,nad_c + xol7ah3_c --> h_c + nadh_c + xol7ah2al_c,,,
rxn03333_num2,0.0,34dhoxpeg_c + nad_c --> 34dhmald_c + h_c + nadh_c,1.1.1.1,,
rxn03333_num3,0.0,34dhoxpeg_c + nad_c --> 34dhmald_c + h_c + nadh_c,1.1.1.1,,
rxn03378_num2,0.0,h2o_c + seahcys_c --> adn_c + selhcys_c,,,
rxn03907_num2,0.0,2me4p_c + ctp_c --> 4c2me_c + ppi_c,2.7.7.60,,
rxn03909_num2,0.006675390230939912,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,2.2.1.7,,
rxn04068_num2,0.0,gchola_c + h2o_c --> cholate_c + gly_c,3.5.1.24,,
rxn04453_num2,0.0,5hiu_c + h2o_c --> 5houdic_c + h_c,3.5.2.17,,
rxn04704_num2,0.0,2.0 amet_c + cpppg3_c --> 2.0 co2_c + 2.0 dad_5_c + 2.0 met__L_c + pppg9_c,1.3.98.3,,
rxn04726_num2,0.0,cpd09792_c0 + nad_c --> cpd09793_c0 + h_c + nadh_c,,,
rxn04726_num3,0.0,cpd09792_c0 + nad_c --> cpd09793_c0 + h_c + nadh_c,,,
rxn04736_num2,0.0,cpd01859_c0 + nad_c --> cpd09802_c0 + h_c + nadh_c,,,
rxn04736_num3,0.0,cpd01859_c0 + nad_c --> cpd09802_c0 + h_c + nadh_c,,,
rxn04908_num2,0.0,cpd04248_c0 + h_c + nadh_c --> cpd04661_c0 + h2o_c + nad_c,,,
rxn04908_num3,0.0,cpd04248_c0 + h_c + nadh_c --> cpd04661_c0 + h2o_c + nad_c,,,
rxn05005_num2,0.0,amet_c + uppg3_c --> ahcys_c + cpd11206_c0 + h_c,,,
rxn05006_num2,0.0,amet_c + cpd11206_c0 --> ahcys_c + pre2_c,,,
rxn05023_num2,0.0,cpd11217_c0 + h2o_c --> coa_c + dhna_c + h_c,3.1.2.28,,
rxn05031_num2,0.0,prephytedp_c --> cpd03205_c0 + h_c + ppi_c,,,
rxn05040_num2,0.0,ru5p__D_c --> db4p_c + for_c + h_c,4.1.99.12,,
rxn05189_num2,0.0,atp_c + fe3dcit_e + h2o_c --> adp_c + fe3dcit_c + h_c + pi_c,7.2.2.18,,
rxn05231_num2,-8.141961034129783e-20,adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c,,,
rxn05233_num2,0.0,gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,,,
rxn05336_num2,0.0,cpd11481_c0 + nadp_c --> 3opalmACP_c + h_c + nadph_c,,,
rxn05336_num3,0.0,cpd11481_c0 + nadp_c --> 3opalmACP_c + h_c + nadph_c,,,
rxn05336_num4,0.0,cpd11481_c0 + nadp_c --> 3opalmACP_c + h_c + nadph_c,,,
rxn05336_num5,0.0,cpd11481_c0 + nadp_c --> 3opalmACP_c + h_c + nadph_c,,,
rxn05337_num2,0.0,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c,1.1.1.100,,
rxn05337_num3,0.0,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c,1.1.1.100,,
rxn05337_num4,0.0,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c,1.1.1.100,,
rxn05337_num5,0.0,3hhexACP_c + nadp_c --> 3ohexACP_c + h_c + nadph_c,1.1.1.100,,
rxn05338_num2,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,,
rxn05338_num3,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,,
rxn05338_num4,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,,
rxn05338_num5,0.0,3hdecACP_c + nadp_c --> 3odecACP_c + h_c + nadph_c,1.1.1.100,,
rxn05339_num2,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,,,
rxn05339_num3,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,,,
rxn05339_num4,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,,,
rxn05339_num5,0.0,3hbutACP_c + nadp_c --> actACP_c + h_c + nadph_c,,,
rxn05340_num2,0.0,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c,1.1.1.100,,
rxn05340_num3,0.0,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c,1.1.1.100,,
rxn05340_num4,0.0,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c,1.1.1.100,,
rxn05340_num5,0.0,3hddecACP_c + nadp_c --> 3oddecACP_c + h_c + nadph_c,1.1.1.100,,
rxn05341_num2,0.0,cpd11483_c0 + nadp_c --> 3ooctACP_c + h_c + nadph_c,,,
rxn05341_num3,0.0,cpd11483_c0 + nadp_c --> 3ooctACP_c + h_c + nadph_c,,,
rxn05341_num4,0.0,cpd11483_c0 + nadp_c --> 3ooctACP_c + h_c + nadph_c,,,
rxn05341_num5,0.0,cpd11483_c0 + nadp_c --> 3ooctACP_c + h_c + nadph_c,,,
rxn05342_num2,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,,
rxn05342_num3,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,,
rxn05342_num4,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,,
rxn05342_num5,0.0,3hmrsACP_c + nadp_c --> 3omrsACP_c + h_c + nadph_c,1.1.1.100,,
rxn05360_num2,0.0,cpd11496_c0 + h_c + nadph_c --> cpd11497_c0 + nadp_c,,,
rxn05360_num3,0.0,cpd11496_c0 + h_c + nadph_c --> cpd11497_c0 + nadp_c,,,
rxn05360_num4,0.0,cpd11496_c0 + h_c + nadph_c --> cpd11497_c0 + nadp_c,,,
rxn05360_num5,0.0,cpd11496_c0 + h_c + nadph_c --> cpd11497_c0 + nadp_c,,,
rxn05364_num2,0.0,cpd11500_c0 + h_c + nadph_c --> cpd11501_c0 + nadp_c,,,
rxn05364_num3,0.0,cpd11500_c0 + h_c + nadph_c --> cpd11501_c0 + nadp_c,,,
rxn05364_num4,0.0,cpd11500_c0 + h_c + nadph_c --> cpd11501_c0 + nadp_c,,,
rxn05364_num5,0.0,cpd11500_c0 + h_c + nadph_c --> cpd11501_c0 + nadp_c,,,
rxn05368_num2,0.0,cpd11504_c0 + h_c + nadph_c --> cpd11505_c0 + nadp_c,,,
rxn05368_num3,0.0,cpd11504_c0 + h_c + nadph_c --> cpd11505_c0 + nadp_c,,,
rxn05368_num4,0.0,cpd11504_c0 + h_c + nadph_c --> cpd11505_c0 + nadp_c,,,
rxn05368_num5,0.0,cpd11504_c0 + h_c + nadph_c --> cpd11505_c0 + nadp_c,,,
rxn05372_num2,0.0,cpd11508_c0 + h_c + nadph_c --> cpd11509_c0 + nadp_c,,,
rxn05372_num3,0.0,cpd11508_c0 + h_c + nadph_c --> cpd11509_c0 + nadp_c,,,
rxn05372_num4,0.0,cpd11508_c0 + h_c + nadph_c --> cpd11509_c0 + nadp_c,,,
rxn05372_num5,0.0,cpd11508_c0 + h_c + nadph_c --> cpd11509_c0 + nadp_c,,,
rxn05376_num2,0.0,cpd11512_c0 + h_c + nadph_c --> cpd11513_c0 + nadp_c,,,
rxn05376_num3,0.0,cpd11512_c0 + h_c + nadph_c --> cpd11513_c0 + nadp_c,,,
rxn05376_num4,0.0,cpd11512_c0 + h_c + nadph_c --> cpd11513_c0 + nadp_c,,,
rxn05376_num5,0.0,cpd11512_c0 + h_c + nadph_c --> cpd11513_c0 + nadp_c,,,
rxn05380_num2,0.0,cpd11516_c0 + h_c + nadph_c --> cpd11517_c0 + nadp_c,,,
rxn05380_num3,0.0,cpd11516_c0 + h_c + nadph_c --> cpd11517_c0 + nadp_c,,,
rxn05380_num4,0.0,cpd11516_c0 + h_c + nadph_c --> cpd11517_c0 + nadp_c,,,
rxn05380_num5,0.0,cpd11516_c0 + h_c + nadph_c --> cpd11517_c0 + nadp_c,,,
rxn05385_num2,0.0,cpd11521_c0 + h_c + nadph_c --> cpd11522_c0 + nadp_c,,,
rxn05385_num3,0.0,cpd11521_c0 + h_c + nadph_c --> cpd11522_c0 + nadp_c,,,
rxn05385_num4,0.0,cpd11521_c0 + h_c + nadph_c --> cpd11522_c0 + nadp_c,,,
rxn05385_num5,0.0,cpd11521_c0 + h_c + nadph_c --> cpd11522_c0 + nadp_c,,,
rxn05389_num2,0.0,cpd11525_c0 + h_c + nadph_c --> cpd11526_c0 + nadp_c,,,
rxn05389_num3,0.0,cpd11525_c0 + h_c + nadph_c --> cpd11526_c0 + nadp_c,,,
rxn05389_num4,0.0,cpd11525_c0 + h_c + nadph_c --> cpd11526_c0 + nadp_c,,,
rxn05389_num5,0.0,cpd11525_c0 + h_c + nadph_c --> cpd11526_c0 + nadp_c,,,
rxn05393_num2,0.0,cpd11529_c0 + h_c + nadph_c --> cpd11530_c0 + nadp_c,,,
rxn05393_num3,0.0,cpd11529_c0 + h_c + nadph_c --> cpd11530_c0 + nadp_c,,,
rxn05393_num4,0.0,cpd11529_c0 + h_c + nadph_c --> cpd11530_c0 + nadp_c,,,
rxn05393_num5,0.0,cpd11529_c0 + h_c + nadph_c --> cpd11530_c0 + nadp_c,,,
rxn05397_num2,0.0,cpd11533_c0 + h_c + nadph_c --> cpd11534_c0 + nadp_c,,,
rxn05397_num3,0.0,cpd11533_c0 + h_c + nadph_c --> cpd11534_c0 + nadp_c,,,
